"location_id","location","lng","lat","centreline_type","centreline_id","mean_cars","above_avg_cars"
32671,"EGLINTON AVE W AT HARVIE AVE & RONALD AVE",-79.4571874369648,43.6941486654206,2,13459361,9568,1
32790,"BATHURST ST AT COLDSTREAM  AVE",-79.4287902330658,43.715063754482,2,13455805,15797,1
32792,"BLOOR ST AT ELLIS PARK RD",-79.4711800619082,43.6522565617409,2,13466562,9486,1
32815,"GOVERNMENT RD AT ROYAL YORK RD",-79.5161873161681,43.6580428594026,2,13465736,10953.5,1
32829,"DANFORTH AVE AT ROYAL DR (PX 2455)",-79.3594380006808,43.6759439982916,2,13462393,14230,1
32830,"CASTLETON AVE AT ST CLAIR AVE W",-79.4856783599108,43.6685013703208,2,13463972,12300,1
33249,"DUNDAS ST AT EARLINGTON AVE",-79.5086163279303,43.6613516756392,2,13465186,12124,1
33397,"AVENUE RD AT RIDLEY BLVD",-79.4208412823387,43.7380932404226,2,13452294,14920,1
33648,"BATHURST ST AT CASTLEFIELD AVE & FOREST RIDGE ST",-79.4266373792695,43.7062137707743,2,13457218,15743,1
33649,"CLAIRTRELL RD AT SHEPPARD AVE E",-79.3900394839206,43.7661347864044,2,13448037,18159,1
33746,"MCNICOLL AVE AT TAPSCOTT RD (PX 2043)",-79.2430980042597,43.8258809986838,2,13441723,10070,1
33866,"IMOGENE AVE AT WESTON RD",-79.5403379491832,43.7427256317163,2,13451820,11709,1
33919,"PLASTICS AVE AT THE QUEENSWAY",-79.5099874908551,43.6247113045492,2,13469605,14851,1
33981,"BLOOR ST AT WENDOVER RD",-79.5065966474038,43.6484257394028,2,13467273,12730,1
34265,"KEELE ST AT VINE AVE",-79.4650412681546,43.6665820681618,2,13464252,13842,1
34288,"ELLESMERE RD AT GRANGEWAY AVE",-79.248804506528,43.772759106229,2,14249902,12400.5,1
34505,"LOCKHEED BLVD AT SCARLETT RD",-79.525080619331,43.699705835592,2,13458462,10060,1
34744,"BURNHAMTHORPE RD AT SHAVER AVE N",-79.5516967574606,43.6481778015461,2,13467416,13158,1
35067,"BLOOR ST W AT BRULE TER",-79.4894023343215,43.6477930296114,2,13467351,12680,1
35407,"BAYVIEW AVE AT HILLCREST AVE",-79.3893860928262,43.7725456100829,2,13447057,19949,1
35963,"AVENUE RD AT FARNHAM AVE",-79.4001995797115,43.6834988549349,2,13461150,17357,1
35998,"KEELE ST AT LONBOROUGH AVE",-79.4744412775303,43.6927499927777,2,13459670,9589,1
36005,"WEDGEWOOD DR AT YONGE ST",-79.4178235195626,43.7889778798965,2,13444997,18492,1
36661,"WILSON AVE AT AGATE RD & MORTON SHULMAN AVE",-79.4854759227956,43.7258735697582,2,13454300,10890.5,1
36716,"SENLAC RD AT SHEPPARD AVE W",-79.4234082466756,43.7587439808256,2,13449099,11520,1
36883,"HIGH ST AT THE QUEENSWAY",-79.4830749160358,43.6306426427261,2,13469255,15140,1
37035,"AVENUE RD AT WILLOWBANK BLVD",-79.4097170816539,43.7060889088951,2,13457197,13026,1
37196,"BAYVIEW AVE AT BYNG AVE",-79.3914948179162,43.7819324299097,2,13445813,20589,1
37598,"SPRINGVIEW AVE AT WILSON AVE",-79.5046358284326,43.7216002291742,2,13454929,9567,1
37600,"ROGERS RD AT SCOTT RD",-79.4691460222173,43.6823239896556,2,13461548,9301,1
37866,"CORNELL AVE AND GOLDWIN AVE AT JANE ST",-79.5003816014409,43.6892796540579,2,13460334,12203,1
37887,"BLOOR ST W AT BOTFIELD AVE",-79.5381610852432,43.6412034859423,2,13468286,13937,1
37993,"MANIZA RD AT WILSON AVE",-79.4628776681379,43.7315249769803,2,13453384,11837,1
38021,"BOROUGH APPROACH W AT ELLESMERE RD",-79.2581290928133,43.7707607349401,2,13447031,15925.5,1
38051,"DON RIVER BLVD AT SHEPPARD AVE W",-79.4328328876047,43.7566346458346,2,13449422,10425,1
38057,"BLOOR ST W AT ELSFIELD RD",-79.5091737064745,43.6478493392735,2,13467378,13265,1
38066,"THE QUEENSWAY AT SMITHFIELD DR",-79.4852510337066,43.6301523412751,2,13469288,14566,1
38071,"ALDGATE AVE AT THE QUEENSWAY",-79.4867357982463,43.629837456415,2,13469300,14694,1
38086,"BLOOR ST W AT TREMONT RD",-79.5524672201532,43.6379466163366,2,13468642,13905,1
38146,"EGLINTON AVE E AT HUNTINGTON AVE",-79.2556093124178,43.7350744828342,2,13452383,9261,1
38154,"BLOOR ST W AT LEAVENWORTH CRES AND RENFORTH DR",-79.5636548698336,43.6353058064085,2,13468937,13060,1
38526,"AVENUE RD AT COTTINGHAM ST N",-79.3987040827242,43.6799224707405,2,13461794,16745,1
38528,"GLEN ELM AVE AT YONGE ST",-79.3951319460234,43.6912540257066,2,13459743,9350,1
38556,"BLOOR ST W AT GRENVIEW BLVD N & GRENVIEW BLVD S",-79.5077583317836,43.6481690735653,2,13467326,13559,1
38562,"DUNDAS ST W AT WILLARD AVE",-79.4885397351462,43.6656415548319,2,13464467,12419,1
38936,"DUNDAS ST W AT MONTGOMERY RD",-79.525464958997,43.6523826302334,2,13466657,16103,1
38989,"LESLIE ST AT 1340 LESLIE ST",-79.354484433935,43.7305018773285,1,4301087,14185,1
39033,"ENTERPRISE RD AT MARTIN GROVE RD",-79.5731336212872,43.6965303041087,2,13459188,9253,1
39035,"LAURENTIA CRES AT WILSON AVE",-79.4400854666949,43.7361093585728,2,13452652,12230,1
39067,"EGLINTON AVE W AT LOCKSLEY AVE",-79.4473328935158,43.6963589211421,2,13458906,9970,1
39104,"CLOCK TOWER RD AT DON MILLS RD",-79.3427128809501,43.7344338952939,2,20234111,13033,1
39434,"BIRCHMOUNT ROAD AT FLORINA BLVD",-79.2919016569047,43.7668432063473,2,14070146,11984,1
39750,"LESLIE ST AT #1132 LESLIE ST (WILKET CREEK PARK DRIVEWAY)",-79.3503074041568,43.7191259881234,1,30112871,9629,1
40394,"ADELAIDE ST W AT BATHURST ST (SOUTH INTERSECTION)",-79.4031055655182,43.6448904361813,2,13467605,11107,1
40510,"BLOOR ST W AT MARTIN GROVE RD",-79.5450464411757,43.6396728433821,2,13468472,12797,1
40564,"NORTH QUEEN ST AT INDEX RD",-79.5537507385321,43.6194751117344,2,13469891,14525,1
40726,"MCNICOLL AVE AT MILLIKEN BLVD (PX 2405)",-79.2992600026155,43.8127889961695,2,30080309,11854,1
41102,"ISLINGTON AVE AT MARKET GARDEN MEWS",-79.5144458594849,43.6229026262144,2,13469707,18706,1
41104,"WARDEN AVE AT UPTON RD",-79.2836288011477,43.7182352928801,2,13454971,9139,1
41110,"IVOR RD AT YONGE ST 
",-79.4051401344049,43.7369793764915,2,13452431,16126,1
41218,"BLOOR ST W AT OAKMOUNT RD",-79.4623409357521,43.6541996708418,2,13466225,10114,1
41242,"DUNDAS ST W AT ELIZABETH ST",-79.3851894884453,43.6554122167551,2,13465870,9115,1
41245,"BLOOR ST W AT LAUREL AVE",-79.5514794293111,43.6381765916296,2,13468614,9712,1
41259,"BLOOR ST W AT KENNEDY PARK RD",-79.4717900139881,43.6521283275136,2,13466589,10769,1
41285,"FINCH AVE W AT GLENBOROUGH PARK CRES E",-79.4327292648936,43.7759554329635,2,13446654,14495,1
41287,"FINCH AVE W AT CLARKHILL ST",-79.4350147520001,43.7754482435911,2,13446724,13807,1
41293,"ISLINGTON AVE AT GRAYSTONE GNDS AND SPRINGBROOK GNDS",-79.52168133625,43.6405392491099,2,13468331,14400,1
41331,"FORBES AVE AT ROGERS RD",-79.4748423359111,43.681837865233,2,13461647,11496,1
41348,"FAYWOOD BLVD AT WILSON AVE",-79.4464441212608,43.7347542206922,2,13452871,10876.5,1
41349,"MIDLAND AVE AT 2301 MIDLAND AVE",-79.2734668752502,43.7772147813002,2,13446193,11568,1
41355,"CORAL GABLE DR AT WESTON RD",-79.5386636423111,43.7355057459493,2,13452943,11743,1
41363,"BETA ST AT EVANS AVE",-79.542102455109,43.6122156004522,2,13470135,10119.5,1
41369,"BRITANNIA AVE AT ST CLAIR AVE W",-79.4807755450193,43.6696050153245,2,13463785,11244,1
41377,"DUNDAS ST W AT SHOPPERS DRUG MART 47M NORTH OF CHELSEA AVE",-79.452957389262,43.6582058376984,2,13465560,9292,1
41379,"LAWRENCE AVE E AT MOUNT PLEASANT RD W",-79.3972468075316,43.7261481572549,2,13454100,12450,1
41395,"LAWRENCE AVE W AT WILLIAM R ALLEN RD N",-79.44361960534,43.7162283223515,1,445316,19262,1
41396,"LAWRENCE AVE W AT WILLIAM R ALLEN RD S",-79.44436,43.716075,1,12353401,17904,1
41462,"ENGLEMOUNT AVE AT LAWRENCE AVE W",-79.4383725735657,43.7173229941936,2,13455461,16072,1
41632,"YONGE ST AT KEEWATIN AVE",-79.3995631957359,43.7122883512947,2,13456196,10706,1
41656,"YORK ST AT GARDINER EXPY RAMP",-79.3809995866671,43.6417941892075,2,13467953,13290,1
41877,"DUFFERIN ST AT MILLICENT ST",-79.4377679966791,43.6655501995784,2,13464364,9209,1
41904,"DUFFERIN ST AT LAPPIN AVE",-79.4381850513706,43.6664282631908,2,13464226,9358,1
41907,"OVERLEA BLVD AT CHARLES H HISCOTT BRIDGE",-79.3359804016476,43.7093901747755,2,13456513,14181,1
41922,"THE QUEENSWAY AT ACCESS TO HUMBER TREATMENT PLANT (PX 2005)",-79.4820700031859,43.6308699997213,1,912850,15794.5,1
41982,"ACORN AVE AT DUNDAS ST W (PX 2514)",-79.5389979964795,43.6373690032148,2,13468683,12682,1
42004,"ASHBOURNE DR AT BURNHAMTHORPE RD",-79.546214888616,43.6494486753326,2,13467190,12598,1
42005,"BURNHAMTHORPE RD AT WEDGEWOOD DR",-79.5476287526117,43.6491158816997,2,13467246,12426,1
42015,"BURNELM DR AT BURNHAMTHORPE RD",-79.5501780992604,43.6485203230516,2,13467357,12817,1
42301,"ALBION RD AT BANKFIELD DR",-79.5543585626047,43.7305665321016,2,13453780,11807,1
42304,"ALBION RD AT GOLFDOWN DR",-79.5488770544491,43.7236753719719,2,13454716,15678,1
42306,"YONGE ST AT CENTRE AVE",-79.4184747468804,43.7916471841884,2,13444653,18962,1
42307,"GEOFFREY ST AT PARKSIDE DR",-79.4569864607338,43.6466487809937,2,13467459,12402,1
42310,"MARIPOSA AVE AT ST CLAIR AVE W",-79.4897287066672,43.667590799064,2,13464143,11853,1
42389,"CONNAUGHT AVE AT YONGE ST",-79.4179199851248,43.7893616858781,2,13444948,18521,1
42407,"VAUGHAN RD AT WINNETT AVE E",-79.4329572536607,43.6889362444674,2,13460232,14910,1
42411,"SANTE DR AT STEELES AVE W",-79.5297831193834,43.773741121844,2,14304064,16590,1
42431,"LAWRENCE AVE E AT ST EDMUNDS DR",-79.4007316108007,43.7254106236777,2,13454212,11535,1
42432,"LAWRENCE AVE E AT WEYBOURNE CRES",-79.3993076112863,43.7257258617689,2,13454172,11146,1
42441,"AVENUE RD AND ST GERMAIN AVE",-79.4182805903873,43.7289006069475,2,13453757,14892,1
42442,"FLAMBOROUGH DR AT KEELE ST",-79.4767716563518,43.7028453246717,2,13457912,11855,1
42445,"LYMPSTONE AVE AT YONGE ST",-79.4018433776204,43.7234581249138,2,13454464,10823,1
42455,"GARFIELD AVE AT MOUNT PLEASANT RD",-79.3837263360848,43.6879736224185,2,13460291,14721,1
42521,"ST CLAIR AVE E AT ST COLUMBA PL",-79.3105396287079,43.7059010387532,2,13457015,11490,1
42522,"ST CLAIR AVE E AT WESTVIEW BLVD",-79.3101275470043,43.7059993779728,2,13456996,11219,1
42528,"GOULDING AVE AT YONGE ST",-79.4185758844221,43.792064747033,2,13444605,18639,1
42609,"KIPLING AVE AT GARDINER C W KIPLING RAMP",-79.5262570766719,43.6198805064775,2,13469846,15938,1
42612,"BAYVIEW AVE AT ST LEONARDS AVE",-79.3802036347488,43.7255848031466,2,13454149,20815,1
42613,"BAYVIEW AVE AT DAWLISH AVE",-79.3797066177742,43.7246178807873,2,13454276,20648,1
42618,"EGLINTON AVE E WEST OF MIDLAND AVE",-79.2601878059723,43.73406699722,2,13452567,9264,1
42619,"WARDEN AVE AT GATINEAU HYDRO CORRIDOR TRL",-79.2904488874682,43.734847290746,2,13452502,11530,1
42901,"KEELE ST AT TAVISTOCK RD",-79.4838765028027,43.7343721416129,2,13453010,16288,1
42929,"EASTERN AVE AT FRONT ST E",-79.361265593668,43.6519138630546,2,13466367,9529,1
42938,"LAKE SHORE BLVD W AT LOWER SIMCOE ST",-79.3832955571705,43.6405337442932,2,14134984,11391,1
42947,"BLOOR ST W AT TRAYMORE CRES",-79.4887660902021,43.647759249743,2,13467350,12852,1
42949,"BLOOR ST W AT DURIE ST E",-79.4781214855762,43.6507337837671,2,13466822,9217,1
42950,"BLOOR ST W AT WILLARD AVE",-79.4817602109748,43.6499333191027,2,13466981,9909,1
42957,"CHILTON RD AT DONLANDS AVE",-79.3481938798123,43.6969200450753,2,13458522,9633,1
42960,"DANFORTH AVE AT EMMOTT AVE",-79.2849740464366,43.691980293462,2,13459309,11363,1
42971,"DUDLEY AVE E AT SHEPPARD AVE E",-79.4023055169293,43.7634312091338,2,13448418,16280,1
42974,"YORK MILLS RD AT YORK RIDGE RD",-79.4014671733959,43.7443751533737,2,13451259,9055,1
43031,"ISLINGTON AVE AT SPRINGBROOK GDNS",-79.5217249281992,43.6406779520494,2,13468317,15374,1
43042,"DUFFERIN ST AT KEYWEST AVE",-79.4489548896469,43.6925461788247,2,13459632,9728,1
43049,"AVENUE RD AT HIGHWAY 401 S TCS",-79.4222199947395,43.7412250002,2,30011525,15753,1
43053,"ALEXIS BLVD AT BATHURST ST",-79.4382403996998,43.7544936920606,2,13449755,13749,1
43087,"BLOOR ST W AT KINGSCOURT DR",-79.5020446681908,43.6494612302853,2,13467093,11608,1
43088,"BLOOR ST W AT KINGS LYNN RD",-79.5043077229418,43.6489390163324,2,13467183,11589,1
43089,"BLOOR ST W AT WILLINGDON BLVD",-79.5100290138868,43.647662876162,2,13467402,13735,1
43090,"BLOOR ST W AT HUMBERVALE BLVD",-79.5102387333263,43.6476138001281,2,13467424,13559,1
43127,"BONESET RD AT SHEPPARD AVE E",-79.3338334694929,43.7754049125908,2,13446549,15691,1
43153,"DUNN LAKE SHORE W RAMP AT GARDINER LAKESHORE W RAMP",-79.4316975433588,43.6329035073763,2,13469011,11864,1
43155,"DUGGAN AVE AT ORIOLE PKWY",-79.4015893505108,43.692923008666,2,13459439,14533,1
43156,"ORIOLE PKWY AT WALMSLEY BLVD",-79.4012848132063,43.6920982545431,2,13459593,14522,1
43157,"ORIOLE PKWY AT WILBERTON RD",-79.4021912875346,43.6945752894132,2,13459127,14648,1
43334,"MARTIN GROVE RD AT CAVERLEY DR & SEDGELEY DR",-79.5653781385356,43.6793537414213,2,13462312,9115,1
43337,"EGLINTON AVE W AT GLENHAVEN ST",-79.4696938287337,43.691370581345,2,13459890,11525,1
43348,"KIPLING AVE AT TYRE AVE",-79.5367863983801,43.6450513302904,2,13467813,11633,1
43363,"BERMONDSEY DR AT TRANSFER STN DRIVEWAY",-79.3159787705261,43.7216555028335,2,13454544,9939,1
43411,"JAMES FINLAY WAY AT WILSON AVE",-79.4793430149815,43.7277839403297,2,13454038,13968,1
43414,"PARKWOODS VILLAGE DR AT YORK MILLS RD",-79.3242297066275,43.7612585161553,2,13448555,10241,1
43415,"STEELES AVE E AT MORNINGSIDE AVE",-79.2368487438128,43.8399615356548,2,14228237,10815,1
43422,"EGLINTON AVE W AT KEELE ST",-79.4739118499338,43.690421084844,2,13460062,10255,1
43423,"CROHAM RD AT EGLINTON AVE W",-79.4639856442373,43.6924133367589,2,13459710,11320,1
43431,"REDLEA AVE AT STEELES AVE E",-79.305295,43.824115,1,30017744,16054,1
43477,"KINGSTON RD AT WEST HILL DR",-79.181732611864,43.7743237309828,2,13446389,15926,1
43478,"KINGSTON RD AT ORCHARD PARK DR",-79.1793273642884,43.7746799796424,2,13446334,16381,1
43538,"BATHURST ST AT BRENTHALL AVE",-79.4431849807743,43.7745478989681,2,13446882,19615,1
43548,"EGLINTON AVE W AT FERGY BROWN PARK & EGLINTON FLATS TENNIS C",-79.4927886661787,43.6862034737998,1,8492350,11200,1
43582,"SOUTH KINGSWAY AT WORTHINGTON CRES",-79.4787674469587,43.6409905723481,2,13468217,10738,1
43583,"ADRA GRADO WAY AT LESLIE ST",-79.3650613821659,43.7771069108296,1,30122048,16211,1
43585,"KENNEDY RD AT KINGSDOWN DR & STRATTON AVE",-79.2704641094083,43.7382555087253,2,13451916,11252.5,1
43595,"BATHURST ST AT DELORAINE AVE",-79.4318314200816,43.7282119048641,2,13453896,14654,1
43646,"EVANS AVE AT WICKMAN RD",-79.5295990238411,43.6150373167624,2,13470045,11455,1
43649,"BLOOR ST W AT THOMPSON AVE",-79.5142339951718,43.6467211390375,2,13467561,14660,1
43651,"LELAND AVE AT ROYAL YORK RD",-79.508762790315,43.6408555043995,2,13468281,9257,1
43659,"KENNEDY RD AT REIDMOUNT AVE",-79.2906706175698,43.7886290156845,2,13444800,15454,1
